method,note_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0011,physionet-test,8,2,2,0,6,70.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0012,physionet-test,8,2,2,0,6,71.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0013,physionet-test,8,2,2,0,6,70.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0014,physionet-test,8,2,2,0,6,69.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0015,physionet-test,8,2,2,0,6,73.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0016,physionet-test,8,2,2,0,6,71.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0017,physionet-test,8,2,2,0,6,71.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0018,physionet-test,8,2,2,0,6,74.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0019,physionet-test,8,2,2,0,6,69.9,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0020,physionet-test,8,2,2,0,6,72.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0021,physionet-test,8,2,2,0,6,73.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0022,physionet-test,8,2,2,0,6,72.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0023,physionet-test,8,2,2,0,6,74.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0024,physionet-test,8,2,2,0,6,69.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0025,physionet-test,8,2,2,0,6,72.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0026,physionet-test,8,2,2,0,6,72.9,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0027,physionet-test,8,2,2,0,6,69.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0028,physionet-test,8,2,2,0,6,65.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0029,physionet-test,8,2,2,0,6,70.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0030,physionet-test,8,2,2,0,6,69.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0031,physionet-test,8,2,2,0,6,72.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0032,physionet-test,8,2,2,0,6,72.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0033,physionet-test,8,2,2,0,6,75.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0034,physionet-test,8,2,2,0,6,73.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0035,physionet-test,8,2,2,0,6,66.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0036,physionet-test,8,2,2,0,6,68.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0037,physionet-test,8,2,2,0,6,68.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0038,physionet-test,8,2,2,0,6,73.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0039,physionet-test,8,2,2,0,6,70.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0040,physionet-test,8,2,2,0,6,68.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0041,physionet-test,8,2,2,0,6,72.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0042,physionet-test,8,2,2,0,6,73.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0043,physionet-test,8,2,2,0,6,69.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0044,physionet-test,8,2,2,0,6,71.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0045,physionet-test,8,2,2,0,6,74.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0046,physionet-test,8,2,2,0,6,67.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0047,physionet-test,8,2,2,0,6,73.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0048,physionet-test,8,2,2,0,6,71.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0049,physionet-test,8,2,2,0,6,66.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0050,physionet-test,8,2,2,0,6,70.9,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0051,physionet-test,8,2,2,0,6,73.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0052,physionet-test,8,2,2,0,6,70.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0053,physionet-test,8,2,2,0,6,74.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0054,physionet-test,8,2,2,0,6,72.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0055,physionet-test,8,2,2,0,6,74.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0056,physionet-test,8,2,2,0,6,69.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0057,physionet-test,8,2,2,0,6,68.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0058,physionet-test,8,2,2,0,6,71.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0059,physionet-test,8,2,2,0,6,73.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0060,physionet-test,8,2,2,0,6,73.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0061,physionet-test,8,2,2,0,6,73.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0062,physionet-test,8,2,2,0,6,72.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0063,physionet-test,8,2,2,0,6,72.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0064,physionet-test,8,2,2,0,6,68.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0065,physionet-test,8,2,2,0,6,70.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0066,physionet-test,8,2,2,0,6,70.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0067,physionet-test,8,2,2,0,6,70.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0068,physionet-test,8,2,2,0,6,72.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0069,physionet-test,8,2,2,0,6,75.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0070,physionet-test,8,2,2,0,6,73.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0071,physionet-test,8,2,2,0,6,71.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0072,physionet-test,8,2,2,0,6,67.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0073,physionet-test,8,2,2,0,6,69.9,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0074,physionet-test,8,2,2,0,6,73.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0075,physionet-test,8,2,2,0,6,71.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0076,physionet-test,8,2,2,0,6,74.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0077,physionet-test,8,2,2,0,6,73.2,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0078,physionet-test,8,2,2,0,6,70.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0079,physionet-test,8,2,2,0,6,71.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0080,physionet-test,8,2,2,0,6,71.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0081,physionet-test,8,2,2,0,6,71.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0082,physionet-test,8,2,2,0,6,70.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0083,physionet-test,8,2,2,0,6,69.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0084,physionet-test,8,2,2,0,6,69.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0085,physionet-test,8,2,2,0,6,71.8,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0086,physionet-test,8,2,2,0,6,72.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0087,physionet-test,8,2,2,0,6,67.6,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0088,physionet-test,8,2,2,0,6,66.7,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0089,physionet-test,8,2,2,0,6,71.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0090,physionet-test,8,3,2,1,6,68.1,0.979
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0091,physionet-test,8,2,2,0,6,75.3,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0092,physionet-test,8,2,2,0,6,68.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0093,physionet-test,8,2,2,0,6,71.1,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0094,physionet-test,8,2,2,0,6,75.9,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0095,physionet-test,8,2,2,0,6,72.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0096,physionet-test,8,2,2,0,6,68.4,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0097,physionet-test,8,2,2,0,6,70.5,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0098,physionet-test,8,2,2,0,6,72.0,1.000
Presidio-class (regex-focused heuristic),physionet-relabeled-test-0099,physionet-test,8,2,2,0,6,70.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0000,physionet-train,8,3,2,1,6,73.0,0.912
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0001,physionet-train,8,4,2,2,6,70.9,0.930
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0002,physionet-train,8,4,2,2,6,66.2,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0003,physionet-train,8,3,2,1,6,75.0,0.956
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0004,physionet-train,8,3,2,1,6,68.9,0.943
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0005,physionet-train,8,2,2,0,6,70.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0006,physionet-train,8,4,2,2,6,72.9,0.943
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0007,physionet-train,8,4,2,2,6,70.4,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0008,physionet-train,8,3,2,1,6,68.0,0.969
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0009,physionet-train,8,3,2,1,6,68.9,0.951
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0010,physionet-train,8,3,2,1,6,74.7,0.981
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0011,physionet-train,8,3,2,1,6,75.3,0.968
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0012,physionet-train,8,3,2,1,6,73.2,0.970
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0013,physionet-train,8,2,2,0,6,69.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0014,physionet-train,8,3,2,1,6,68.1,0.970
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0015,physionet-train,8,4,2,2,6,72.7,0.944
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0016,physionet-train,8,4,2,2,6,72.4,0.930
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0017,physionet-train,8,2,2,0,6,69.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0018,physionet-train,8,4,2,2,6,69.4,0.882
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0019,physionet-train,8,3,2,1,6,69.3,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0020,physionet-train,8,2,2,0,6,70.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0021,physionet-train,8,3,2,1,6,73.3,0.976
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0022,physionet-train,8,2,2,0,6,72.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0023,physionet-train,8,2,2,0,6,72.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0024,physionet-train,8,2,2,0,6,72.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0025,physionet-train,8,2,2,0,6,69.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0026,physionet-train,8,3,2,1,6,74.1,0.940
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0027,physionet-train,8,3,2,1,6,71.4,0.982
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0028,physionet-train,8,2,2,0,6,71.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0029,physionet-train,8,2,2,0,6,72.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0030,physionet-train,8,3,2,1,6,71.6,0.974
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0031,physionet-train,8,2,2,0,6,71.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0032,physionet-train,8,2,2,0,6,72.5,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0033,physionet-train,8,3,2,1,6,68.8,0.959
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0034,physionet-train,8,3,2,1,6,70.3,0.978
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0035,physionet-train,8,3,2,1,6,72.6,0.956
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0036,physionet-train,8,2,2,0,6,71.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0037,physionet-train,8,3,2,1,6,71.2,0.972
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0038,physionet-train,8,2,2,0,6,69.9,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0039,physionet-train,8,3,2,1,6,72.6,0.966
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0040,physionet-train,8,3,2,1,6,72.1,0.958
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0041,physionet-train,8,2,2,0,6,68.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0042,physionet-train,8,3,2,1,6,74.4,0.939
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0043,physionet-train,8,4,2,2,6,71.2,0.954
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0044,physionet-train,8,2,2,0,6,71.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0045,physionet-train,8,3,2,1,6,72.1,0.963
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0046,physionet-train,8,2,2,0,6,75.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0047,physionet-train,8,3,2,1,6,73.3,0.971
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0048,physionet-train,8,2,2,0,6,71.8,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0049,physionet-train,8,3,2,1,6,68.0,0.971
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0050,physionet-train,8,3,2,1,6,66.2,0.961
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0051,physionet-train,8,3,2,1,6,72.9,0.962
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0052,physionet-train,8,3,2,1,6,70.7,0.967
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0053,physionet-train,8,3,2,1,6,74.7,0.969
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0054,physionet-train,8,2,2,0,6,70.5,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0055,physionet-train,8,2,2,0,6,69.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0056,physionet-train,8,2,2,0,6,68.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0057,physionet-train,8,2,2,0,6,68.9,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0058,physionet-train,8,2,2,0,6,75.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0059,physionet-train,8,3,2,1,6,71.4,0.981
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0060,physionet-train,8,2,2,0,6,72.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0061,physionet-train,8,4,2,2,6,73.2,0.956
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0062,physionet-train,8,4,2,2,6,68.4,0.954
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0063,physionet-train,8,2,2,0,6,72.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0064,physionet-train,8,3,2,1,6,71.1,0.973
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0065,physionet-train,8,3,2,1,6,72.9,0.938
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0066,physionet-train,8,3,2,1,6,74.0,0.977
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0067,physionet-train,8,2,2,0,6,72.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0068,physionet-train,8,2,2,0,6,69.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0069,physionet-train,8,3,2,1,6,71.4,0.975
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0070,physionet-train,8,2,2,0,6,70.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0071,physionet-train,8,4,2,2,6,74.4,0.947
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0072,physionet-train,8,2,2,0,6,70.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0073,physionet-train,8,2,2,0,6,73.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0074,physionet-train,8,2,2,0,6,71.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0075,physionet-train,8,3,2,1,6,69.7,0.958
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0076,physionet-train,8,4,2,2,6,73.1,0.942
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0077,physionet-train,8,4,2,2,6,69.8,0.941
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0078,physionet-train,8,3,2,1,6,72.9,0.979
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0079,physionet-train,8,3,2,1,6,71.6,0.965
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0080,physionet-train,8,2,2,0,6,67.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0081,physionet-train,8,4,2,2,6,73.3,0.926
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0082,physionet-train,8,3,2,1,6,69.2,0.972
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0083,physionet-train,8,2,2,0,6,72.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0084,physionet-train,8,3,2,1,6,68.6,0.934
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0085,physionet-train,8,3,2,1,6,69.0,0.960
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0086,physionet-train,8,3,2,1,6,70.1,0.942
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0087,physionet-train,8,4,2,2,6,68.8,0.944
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0088,physionet-train,8,3,2,1,6,69.6,0.947
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0089,physionet-train,8,3,2,1,6,74.7,0.958
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0090,physionet-train,8,2,2,0,6,73.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0091,physionet-train,8,2,2,0,6,68.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0092,physionet-train,8,4,2,2,6,73.2,0.946
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0093,physionet-train,8,2,2,0,6,71.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0094,physionet-train,8,3,2,1,6,72.5,0.974
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0095,physionet-train,8,2,2,0,6,76.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0096,physionet-train,8,4,2,2,6,71.4,0.937
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0097,physionet-train,8,3,2,1,6,70.9,0.960
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0098,physionet-train,8,2,2,0,6,71.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0099,physionet-train,8,3,2,1,6,73.3,0.938
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0100,physionet-train,8,2,2,0,6,71.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0101,physionet-train,8,4,2,2,6,73.1,0.945
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0102,physionet-train,8,3,2,1,6,71.8,0.978
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0103,physionet-train,8,3,2,1,6,74.7,0.963
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0104,physionet-train,8,2,2,0,6,72.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0105,physionet-train,8,4,2,2,6,70.5,0.929
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0106,physionet-train,8,4,2,2,6,72.8,0.947
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0107,physionet-train,8,3,2,1,6,72.4,0.970
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0108,physionet-train,8,3,2,1,6,68.0,0.943
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0109,physionet-train,8,3,2,1,6,70.6,0.958
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0110,physionet-train,8,2,2,0,6,72.9,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0111,physionet-train,8,3,2,1,6,73.6,0.974
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0112,physionet-train,8,3,2,1,6,70.5,0.962
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0113,physionet-train,8,3,2,1,6,70.6,0.949
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0114,physionet-train,8,3,2,1,6,74.4,0.964
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0115,physionet-train,8,4,2,2,6,66.2,0.938
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0116,physionet-train,8,3,2,1,6,68.9,0.962
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0117,physionet-train,8,2,2,0,6,72.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0118,physionet-train,8,3,2,1,6,71.4,0.972
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0119,physionet-train,8,3,2,1,6,74.7,0.974
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0120,physionet-train,8,3,2,1,6,68.4,0.980
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0121,physionet-train,8,3,2,1,6,72.4,0.956
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0122,physionet-train,8,2,2,0,6,71.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0123,physionet-train,8,2,2,0,6,68.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0124,physionet-train,8,2,2,0,6,74.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0125,physionet-train,8,2,2,0,6,71.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0126,physionet-train,8,2,2,0,6,70.0,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0127,physionet-train,8,2,2,0,6,71.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0128,physionet-train,8,3,2,1,6,76.2,0.958
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0129,physionet-train,8,2,2,0,6,69.3,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0130,physionet-train,8,2,2,0,6,69.4,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0131,physionet-train,8,2,2,0,6,67.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0132,physionet-train,8,2,2,0,6,72.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0133,physionet-train,8,3,2,1,6,66.7,0.974
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0134,physionet-train,8,2,2,0,6,72.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0135,physionet-train,8,3,2,1,6,71.4,0.954
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0136,physionet-train,8,2,2,0,6,74.3,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0137,physionet-train,8,3,2,1,6,73.7,0.966
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0138,physionet-train,8,2,2,0,6,71.6,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0139,physionet-train,8,2,2,0,6,67.1,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0140,physionet-train,8,3,2,1,6,67.6,0.961
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0141,physionet-train,8,3,2,1,6,71.4,0.968
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0142,physionet-train,8,3,2,1,6,72.9,0.961
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0143,physionet-train,8,4,2,2,6,68.0,0.948
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0144,physionet-train,8,3,2,1,6,73.6,0.980
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0145,physionet-train,8,3,2,1,6,73.6,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0146,physionet-train,8,3,2,1,6,72.2,0.978
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0147,physionet-train,8,2,2,0,6,66.2,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0148,physionet-train,8,3,2,1,6,71.6,0.940
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0149,physionet-train,8,3,2,1,6,74.0,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0150,physionet-train,8,4,2,2,6,74.4,0.902
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0151,physionet-train,8,2,2,0,6,70.7,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0152,physionet-train,8,3,2,1,6,71.2,0.956
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0153,physionet-train,8,4,2,2,6,69.7,0.950
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0154,physionet-train,8,3,2,1,6,71.4,0.957
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0155,physionet-train,8,3,2,1,6,70.8,0.962
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0156,physionet-train,8,4,2,2,6,69.3,0.923
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0157,physionet-train,8,3,2,1,6,70.0,0.983
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0158,physionet-train,8,2,2,0,6,73.3,1.000
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0159,physionet-train,8,3,2,1,6,69.7,0.981
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0160,physionet-train,8,3,2,1,6,70.9,0.967
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0161,physionet-train,8,3,2,1,6,69.2,0.975
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0162,physionet-train,8,3,2,1,6,68.9,0.950
Presidio-class (NER fallback heuristic),physionet-relabeled-train-0163,physionet-train,8,2,2,0,6,73.2,1.000
