method,note_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
Presidio-class (NER fallback heuristic),ai4privacy-50619C,ai4privacy-test,2,5,1,4,1,41.7,0.871
Presidio-class (NER fallback heuristic),ai4privacy-50626A,ai4privacy-test,7,6,1,5,6,88.1,0.860
Presidio-class (NER fallback heuristic),ai4privacy-50631C,ai4privacy-test,0,9,0,9,0,0.0,0.808
Presidio-class (NER fallback heuristic),ai4privacy-50634C,ai4privacy-test,13,16,9,7,4,25.8,0.724
Presidio-class (NER fallback heuristic),ai4privacy-50636B,ai4privacy-test,0,14,0,14,0,0.0,0.595
Presidio-class (NER fallback heuristic),ai4privacy-50640B,ai4privacy-test,1,25,1,24,0,0.0,0.244
Presidio-class (NER fallback heuristic),ai4privacy-50648A,ai4privacy-test,6,6,2,4,4,78.8,0.880
Presidio-class (NER fallback heuristic),ai4privacy-50656B,ai4privacy-test,9,7,5,2,4,43.4,0.842
Presidio-class (NER fallback heuristic),ai4privacy-50659B,ai4privacy-test,10,6,1,5,9,86.7,0.847
Presidio-class (NER fallback heuristic),ai4privacy-50662C,ai4privacy-test,6,12,4,8,2,55.6,0.749
Presidio-class (NER fallback heuristic),ai4privacy-50674A,ai4privacy-test,6,16,4,12,2,17.0,0.726
Presidio-class (NER fallback heuristic),ai4privacy-50678C,ai4privacy-test,2,9,1,8,1,89.6,0.802
Presidio-class (NER fallback heuristic),ai4privacy-50680A,ai4privacy-test,7,3,2,1,5,79.1,0.955
Presidio-class (NER fallback heuristic),ai4privacy-50681D,ai4privacy-test,4,21,1,20,3,50.0,0.416
Presidio-class (NER fallback heuristic),ai4privacy-50685B,ai4privacy-test,8,14,4,10,4,41.7,0.650
Presidio-class (NER fallback heuristic),ai4privacy-50686C,ai4privacy-test,3,14,2,12,1,30.8,0.775
Presidio-class (NER fallback heuristic),ai4privacy-50689B,ai4privacy-test,7,7,6,1,1,46.2,0.986
Presidio-class (NER fallback heuristic),ai4privacy-50690B,ai4privacy-test,19,15,8,7,11,53.1,0.748
Presidio-class (NER fallback heuristic),ai4privacy-50694C,ai4privacy-test,3,14,2,12,1,30.8,0.686
Presidio-class (NER fallback heuristic),ai4privacy-50695A,ai4privacy-test,3,11,1,10,2,37.5,0.736
Presidio-class (NER fallback heuristic),ai4privacy-50695B,ai4privacy-test,4,22,2,20,2,30.5,0.427
Presidio-class (NER fallback heuristic),ai4privacy-50699A,ai4privacy-test,3,1,1,0,2,61.5,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50701A,ai4privacy-test,0,20,0,20,0,0.0,0.533
Presidio-class (NER fallback heuristic),ai4privacy-50701B,ai4privacy-test,1,2,1,1,0,0.0,0.982
Presidio-class (NER fallback heuristic),ai4privacy-50701D,ai4privacy-test,0,25,0,25,0,0.0,0.451
Presidio-class (NER fallback heuristic),ai4privacy-50704A,ai4privacy-test,10,16,4,12,6,42.4,0.769
Presidio-class (NER fallback heuristic),ai4privacy-50704D,ai4privacy-test,4,24,3,21,1,24.1,0.541
Presidio-class (NER fallback heuristic),ai4privacy-50709C,ai4privacy-test,11,16,11,5,0,0.0,0.860
Presidio-class (NER fallback heuristic),ai4privacy-50715B,ai4privacy-test,6,19,3,16,3,68.5,0.629
Presidio-class (NER fallback heuristic),ai4privacy-50720C,ai4privacy-test,1,20,0,20,1,100.0,0.457
Presidio-class (NER fallback heuristic),ai4privacy-50725A,ai4privacy-test,11,11,8,3,3,15.0,0.816
Presidio-class (NER fallback heuristic),ai4privacy-50736D,ai4privacy-test,0,16,0,16,0,0.0,0.554
Presidio-class (NER fallback heuristic),ai4privacy-50739A,ai4privacy-test,18,12,10,2,8,28.5,0.746
Presidio-class (NER fallback heuristic),ai4privacy-50740A,ai4privacy-test,4,5,3,2,1,20.0,0.902
Presidio-class (NER fallback heuristic),ai4privacy-50740B,ai4privacy-test,8,17,5,12,3,24.0,0.538
Presidio-class (NER fallback heuristic),ai4privacy-50741B,ai4privacy-test,18,19,13,6,5,26.0,0.788
Presidio-class (NER fallback heuristic),ai4privacy-50745A,ai4privacy-test,7,7,2,5,5,79.1,0.873
Presidio-class (NER fallback heuristic),ai4privacy-50753B,ai4privacy-test,7,10,4,6,3,39.7,0.624
Presidio-class (NER fallback heuristic),ai4privacy-50753C,ai4privacy-test,7,6,3,3,4,36.9,0.841
Presidio-class (NER fallback heuristic),ai4privacy-50754A,ai4privacy-test,9,8,5,3,4,46.4,0.932
Presidio-class (NER fallback heuristic),ai4privacy-50754B,ai4privacy-test,11,2,2,0,9,83.0,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50760A,ai4privacy-test,37,16,15,1,22,39.6,0.920
Presidio-class (NER fallback heuristic),ai4privacy-50762,ai4privacy-test,11,15,4,11,7,65.3,0.681
Presidio-class (NER fallback heuristic),ai4privacy-50766A,ai4privacy-test,6,9,3,6,3,41.9,0.719
Presidio-class (NER fallback heuristic),ai4privacy-50766B,ai4privacy-test,7,18,6,12,1,27.7,0.590
Presidio-class (NER fallback heuristic),ai4privacy-50772A,ai4privacy-test,14,13,6,7,8,45.5,0.783
Presidio-class (NER fallback heuristic),ai4privacy-50774C,ai4privacy-test,8,15,4,11,4,38.2,0.708
Presidio-class (NER fallback heuristic),ai4privacy-50776A,ai4privacy-test,11,16,5,11,6,46.2,0.690
Presidio-class (NER fallback heuristic),ai4privacy-50779A,ai4privacy-test,6,7,3,4,3,36.8,0.863
Presidio-class (NER fallback heuristic),ai4privacy-50783B,ai4privacy-test,0,15,0,15,0,0.0,0.682
Presidio-class (NER fallback heuristic),ai4privacy-50784B,ai4privacy-test,8,11,5,6,3,33.6,0.839
Presidio-class (NER fallback heuristic),ai4privacy-50784D,ai4privacy-test,4,9,4,5,0,0.0,0.835
Presidio-class (NER fallback heuristic),ai4privacy-50788B,ai4privacy-test,8,14,7,7,1,12.5,0.859
Presidio-class (NER fallback heuristic),ai4privacy-50792C,ai4privacy-test,6,13,5,8,1,83.3,0.553
Presidio-class (NER fallback heuristic),ai4privacy-50798B,ai4privacy-test,2,32,0,32,2,100.0,0.424
Presidio-class (NER fallback heuristic),ai4privacy-50809A,ai4privacy-test,15,9,5,4,10,41.8,0.851
Presidio-class (NER fallback heuristic),ai4privacy-50813B,ai4privacy-test,11,17,8,9,3,7.7,0.496
Presidio-class (NER fallback heuristic),ai4privacy-50817C,ai4privacy-test,10,30,9,21,1,9.9,0.308
Presidio-class (NER fallback heuristic),ai4privacy-50824B,ai4privacy-test,5,22,1,21,4,80.6,0.350
Presidio-class (NER fallback heuristic),ai4privacy-50824C,ai4privacy-test,0,1,0,1,0,0.0,0.988
Presidio-class (NER fallback heuristic),ai4privacy-50827B,ai4privacy-test,6,8,3,5,3,26.7,0.860
Presidio-class (NER fallback heuristic),ai4privacy-50831A,ai4privacy-test,1,21,0,21,1,100.0,0.481
Presidio-class (NER fallback heuristic),ai4privacy-50831C,ai4privacy-test,3,1,1,0,2,76.7,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50834C,ai4privacy-test,13,16,3,13,10,73.4,0.686
Presidio-class (NER fallback heuristic),ai4privacy-50834D,ai4privacy-test,11,22,7,15,4,42.3,0.612
Presidio-class (NER fallback heuristic),ai4privacy-50837A,ai4privacy-test,3,21,2,19,1,47.6,0.366
Presidio-class (NER fallback heuristic),ai4privacy-50845B,ai4privacy-test,9,6,4,2,5,56.9,0.956
Presidio-class (NER fallback heuristic),ai4privacy-50857D,ai4privacy-test,4,24,3,21,1,29.3,0.438
Presidio-class (NER fallback heuristic),ai4privacy-50857E,ai4privacy-test,6,17,3,14,3,30.8,0.655
Presidio-class (NER fallback heuristic),ai4privacy-50858B,ai4privacy-test,4,15,2,13,2,67.3,0.588
Presidio-class (NER fallback heuristic),ai4privacy-50859A,ai4privacy-test,0,15,0,15,0,0.0,0.566
Presidio-class (NER fallback heuristic),ai4privacy-50860C,ai4privacy-test,1,1,0,1,1,100.0,0.987
Presidio-class (NER fallback heuristic),ai4privacy-50866C,ai4privacy-test,7,9,4,5,3,57.1,0.762
Presidio-class (NER fallback heuristic),ai4privacy-50867B,ai4privacy-test,13,8,6,2,7,45.9,0.930
Presidio-class (NER fallback heuristic),ai4privacy-50868A,ai4privacy-test,15,8,7,1,8,53.3,0.929
Presidio-class (NER fallback heuristic),ai4privacy-50870C,ai4privacy-test,10,20,6,14,4,31.0,0.565
Presidio-class (NER fallback heuristic),ai4privacy-50872B,ai4privacy-test,2,13,1,12,1,81.2,0.688
Presidio-class (NER fallback heuristic),ai4privacy-50872D,ai4privacy-test,2,13,1,12,1,81.2,0.697
Presidio-class (NER fallback heuristic),ai4privacy-50878B,ai4privacy-test,4,23,0,23,4,100.0,0.470
Presidio-class (NER fallback heuristic),ai4privacy-50879B,ai4privacy-test,2,2,2,0,0,32.1,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50899A,ai4privacy-test,2,12,1,11,1,76.0,0.752
Presidio-class (NER fallback heuristic),ai4privacy-50900A,ai4privacy-test,9,10,6,4,3,57.2,0.898
Presidio-class (NER fallback heuristic),ai4privacy-50900D,ai4privacy-test,0,24,0,24,0,0.0,0.343
Presidio-class (NER fallback heuristic),ai4privacy-50918D,ai4privacy-test,5,9,0,9,5,100.0,0.581
Presidio-class (NER fallback heuristic),ai4privacy-50922C,ai4privacy-test,2,22,0,22,2,100.0,0.343
Presidio-class (NER fallback heuristic),ai4privacy-50935B,ai4privacy-test,12,11,11,0,1,10.8,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50948C,ai4privacy-test,0,17,0,17,0,0.0,0.473
Presidio-class (NER fallback heuristic),ai4privacy-50954A,ai4privacy-test,6,1,1,0,5,65.2,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50959B,ai4privacy-test,17,8,7,1,10,53.0,0.856
Presidio-class (NER fallback heuristic),ai4privacy-50971B,ai4privacy-test,7,14,0,14,7,100.0,0.654
Presidio-class (NER fallback heuristic),ai4privacy-50984A,ai4privacy-test,3,11,1,10,2,76.2,0.716
Presidio-class (NER fallback heuristic),ai4privacy-50987D,ai4privacy-test,3,24,2,22,1,38.9,0.517
Presidio-class (NER fallback heuristic),ai4privacy-50988A,ai4privacy-test,11,6,6,0,5,26.4,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50989A,ai4privacy-test,2,20,2,18,0,0.0,0.557
Presidio-class (NER fallback heuristic),ai4privacy-50990B,ai4privacy-test,0,20,0,20,0,0.0,0.508
Presidio-class (NER fallback heuristic),ai4privacy-50994B,ai4privacy-test,5,4,4,0,1,18.3,1.000
Presidio-class (NER fallback heuristic),ai4privacy-50999C,ai4privacy-test,12,15,8,7,4,27.6,0.577
Presidio-class (NER fallback heuristic),ai4privacy-51000C,ai4privacy-test,6,7,3,4,3,43.1,0.935
Presidio-class (NER fallback heuristic),ai4privacy-51003A,ai4privacy-test,5,6,4,2,1,14.8,0.959
Presidio-class (NER fallback heuristic),ai4privacy-51003B,ai4privacy-test,7,7,5,2,2,24.1,0.957
Presidio-class (NER fallback heuristic),ai4privacy-51006B,ai4privacy-test,13,2,1,1,12,81.0,0.932
Presidio-class (NER fallback heuristic),ai4privacy-51010A,ai4privacy-test,3,2,1,1,2,54.8,0.944
Presidio-class (NER fallback heuristic),ai4privacy-51013C,ai4privacy-test,8,18,6,12,2,70.9,0.661
Presidio-class (NER fallback heuristic),ai4privacy-51015A,ai4privacy-test,9,8,5,3,4,39.1,0.837
Presidio-class (NER fallback heuristic),ai4privacy-51017D,ai4privacy-test,2,21,0,21,2,100.0,0.537
Presidio-class (NER fallback heuristic),ai4privacy-51025A,ai4privacy-test,0,19,0,19,0,0.0,0.512
Presidio-class (NER fallback heuristic),ai4privacy-51025D,ai4privacy-test,0,24,0,24,0,0.0,0.361
Presidio-class (NER fallback heuristic),ai4privacy-51026A,ai4privacy-test,7,5,5,0,2,62.7,0.940
Presidio-class (NER fallback heuristic),ai4privacy-51041B,ai4privacy-test,17,11,8,3,9,43.5,0.689
Presidio-class (NER fallback heuristic),ai4privacy-51043B,ai4privacy-test,23,10,7,3,16,61.9,0.867
Presidio-class (NER fallback heuristic),ai4privacy-51046C,ai4privacy-test,9,9,2,7,7,89.1,0.406
Presidio-class (NER fallback heuristic),ai4privacy-51048B,ai4privacy-test,10,13,9,4,1,33.5,0.545
Presidio-class (NER fallback heuristic),ai4privacy-51049D,ai4privacy-test,7,22,4,18,3,19.6,0.460
Presidio-class (NER fallback heuristic),ai4privacy-51056B,ai4privacy-test,8,2,1,1,7,93.0,0.974
Presidio-class (NER fallback heuristic),ai4privacy-51060A,ai4privacy-test,3,22,3,19,0,0.0,0.468
Presidio-class (NER fallback heuristic),ai4privacy-51060B,ai4privacy-test,3,20,1,19,2,56.5,0.470
Presidio-class (NER fallback heuristic),ai4privacy-51067B,ai4privacy-test,13,12,4,8,9,50.6,0.679
Presidio-class (NER fallback heuristic),ai4privacy-51074C,ai4privacy-test,6,10,6,4,0,0.0,0.695
Presidio-class (NER fallback heuristic),ai4privacy-51074D,ai4privacy-test,8,9,6,3,2,17.9,0.797
Presidio-class (NER fallback heuristic),ai4privacy-51078A,ai4privacy-test,4,9,4,5,0,0.0,0.846
Presidio-class (NER fallback heuristic),ai4privacy-51080,ai4privacy-test,12,8,8,0,4,16.4,0.797
Presidio-class (NER fallback heuristic),ai4privacy-51083B,ai4privacy-test,7,13,6,7,1,23.2,0.753
Presidio-class (NER fallback heuristic),ai4privacy-51083D,ai4privacy-test,8,13,7,6,1,53.6,0.755
Presidio-class (NER fallback heuristic),ai4privacy-51091B,ai4privacy-test,9,8,3,5,6,65.9,0.693
Presidio-class (NER fallback heuristic),ai4privacy-51107B,ai4privacy-test,10,10,6,4,4,42.3,0.728
Presidio-class (NER fallback heuristic),ai4privacy-51107C,ai4privacy-test,1,14,0,14,1,100.0,0.431
Presidio-class (NER fallback heuristic),ai4privacy-51110B,ai4privacy-test,10,2,2,0,8,80.0,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51112A,ai4privacy-test,5,8,3,5,2,67.6,0.772
Presidio-class (NER fallback heuristic),ai4privacy-51118C,ai4privacy-test,16,25,13,12,3,14.4,0.514
Presidio-class (NER fallback heuristic),ai4privacy-51122A,ai4privacy-test,2,14,1,13,1,84.6,0.532
Presidio-class (NER fallback heuristic),ai4privacy-51129B,ai4privacy-test,3,19,0,19,3,100.0,0.367
Presidio-class (NER fallback heuristic),ai4privacy-51129C,ai4privacy-test,1,21,0,21,1,100.0,0.335
Presidio-class (NER fallback heuristic),ai4privacy-51131C,ai4privacy-test,11,20,4,16,7,68.8,0.514
Presidio-class (NER fallback heuristic),ai4privacy-51135D,ai4privacy-test,5,23,0,23,5,100.0,0.349
Presidio-class (NER fallback heuristic),ai4privacy-51137C,ai4privacy-test,2,3,2,1,0,0.0,0.991
Presidio-class (NER fallback heuristic),ai4privacy-51139C,ai4privacy-test,0,24,0,24,0,0.0,0.431
Presidio-class (NER fallback heuristic),ai4privacy-51142B,ai4privacy-test,10,8,5,3,5,55.8,0.955
Presidio-class (NER fallback heuristic),ai4privacy-51147E,ai4privacy-test,2,14,1,13,1,66.7,0.677
Presidio-class (NER fallback heuristic),ai4privacy-51153A,ai4privacy-test,7,12,3,9,4,76.6,0.760
Presidio-class (NER fallback heuristic),ai4privacy-51154C,ai4privacy-test,5,24,5,19,0,0.0,0.395
Presidio-class (NER fallback heuristic),ai4privacy-51155A,ai4privacy-test,13,4,3,1,10,62.2,0.944
Presidio-class (NER fallback heuristic),ai4privacy-51161A,ai4privacy-test,2,1,1,0,1,7.7,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51164C,ai4privacy-test,5,18,1,17,4,64.4,0.489
Presidio-class (NER fallback heuristic),ai4privacy-51175A,ai4privacy-test,6,12,4,8,2,69.1,0.790
Presidio-class (NER fallback heuristic),ai4privacy-51176A,ai4privacy-test,3,11,1,10,2,59.4,0.699
Presidio-class (NER fallback heuristic),ai4privacy-51188C,ai4privacy-test,6,20,4,16,2,45.0,0.518
Presidio-class (NER fallback heuristic),ai4privacy-51189A,ai4privacy-test,11,4,2,2,9,81.9,0.935
Presidio-class (NER fallback heuristic),ai4privacy-51195A,ai4privacy-test,1,5,1,4,0,0.0,0.912
Presidio-class (NER fallback heuristic),ai4privacy-51197D,ai4privacy-test,7,4,1,3,6,71.1,0.917
Presidio-class (NER fallback heuristic),ai4privacy-51197E,ai4privacy-test,8,2,2,0,6,80.3,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51199C,ai4privacy-test,10,1,1,0,9,88.9,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51204A,ai4privacy-test,7,8,5,3,2,41.6,0.865
Presidio-class (NER fallback heuristic),ai4privacy-51204B,ai4privacy-test,1,25,1,24,0,0.0,0.269
Presidio-class (NER fallback heuristic),ai4privacy-51204D,ai4privacy-test,1,20,0,20,1,100.0,0.369
Presidio-class (NER fallback heuristic),ai4privacy-51216A,ai4privacy-test,2,7,2,5,0,0.0,0.900
Presidio-class (NER fallback heuristic),ai4privacy-51216D,ai4privacy-test,1,16,1,15,0,0.0,0.695
Presidio-class (NER fallback heuristic),ai4privacy-51217C,ai4privacy-test,2,11,1,10,1,37.5,0.734
Presidio-class (NER fallback heuristic),ai4privacy-51225A,ai4privacy-test,10,4,4,0,6,45.4,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51230B,ai4privacy-test,16,14,9,5,7,62.0,0.537
Presidio-class (NER fallback heuristic),ai4privacy-51232B,ai4privacy-test,8,4,2,2,6,88.3,0.936
Presidio-class (NER fallback heuristic),ai4privacy-51237B,ai4privacy-test,3,4,1,3,2,72.7,0.912
Presidio-class (NER fallback heuristic),ai4privacy-51237D,ai4privacy-test,5,9,3,6,2,56.5,0.850
Presidio-class (NER fallback heuristic),ai4privacy-51244A,ai4privacy-test,15,6,5,1,10,66.7,0.933
Presidio-class (NER fallback heuristic),ai4privacy-51251B,ai4privacy-test,11,11,7,4,4,45.0,0.684
Presidio-class (NER fallback heuristic),ai4privacy-51253A,ai4privacy-test,6,9,5,4,1,37.2,0.944
Presidio-class (NER fallback heuristic),ai4privacy-51258B,ai4privacy-test,11,6,6,0,5,17.0,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51262B,ai4privacy-test,3,18,2,16,1,20.4,0.526
Presidio-class (NER fallback heuristic),ai4privacy-51262D,ai4privacy-test,2,22,1,21,1,5.7,0.417
Presidio-class (NER fallback heuristic),ai4privacy-51269A,ai4privacy-test,6,11,2,9,4,62.9,0.760
Presidio-class (NER fallback heuristic),ai4privacy-51270A,ai4privacy-test,3,4,1,3,2,89.2,0.942
Presidio-class (NER fallback heuristic),ai4privacy-51271C,ai4privacy-test,8,21,7,14,1,10.8,0.596
Presidio-class (NER fallback heuristic),ai4privacy-51276B,ai4privacy-test,1,20,1,19,0,0.0,0.557
Presidio-class (NER fallback heuristic),ai4privacy-51276D,ai4privacy-test,2,13,1,12,1,50.0,0.586
Presidio-class (NER fallback heuristic),ai4privacy-51277D,ai4privacy-test,10,4,4,0,6,43.0,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51289B,ai4privacy-test,5,15,2,13,3,40.0,0.663
Presidio-class (NER fallback heuristic),ai4privacy-51293C,ai4privacy-test,4,25,4,21,0,27.1,0.437
Presidio-class (NER fallback heuristic),ai4privacy-51311B,ai4privacy-test,16,7,4,3,12,64.6,0.844
Presidio-class (NER fallback heuristic),ai4privacy-51315C,ai4privacy-test,3,6,2,4,1,10.5,0.873
Presidio-class (NER fallback heuristic),ai4privacy-51315D,ai4privacy-test,0,21,0,21,0,0.0,0.342
Presidio-class (NER fallback heuristic),ai4privacy-51325A,ai4privacy-test,0,15,0,15,0,0.0,0.537
Presidio-class (NER fallback heuristic),ai4privacy-51326B,ai4privacy-test,2,27,0,27,2,100.0,0.431
Presidio-class (NER fallback heuristic),ai4privacy-51327A,ai4privacy-test,7,16,4,12,3,69.9,0.752
Presidio-class (NER fallback heuristic),ai4privacy-51332C,ai4privacy-test,2,20,1,19,1,64.3,0.432
Presidio-class (NER fallback heuristic),ai4privacy-51347B,ai4privacy-test,0,5,0,5,0,0.0,0.858
Presidio-class (NER fallback heuristic),ai4privacy-51358B,ai4privacy-test,19,11,2,9,17,91.1,0.545
Presidio-class (NER fallback heuristic),ai4privacy-51362E,ai4privacy-test,0,27,0,27,0,0.0,0.381
Presidio-class (NER fallback heuristic),ai4privacy-51365B,ai4privacy-test,3,11,2,9,1,79.5,0.770
Presidio-class (NER fallback heuristic),ai4privacy-51367C,ai4privacy-test,2,5,2,3,0,0.0,0.911
Presidio-class (NER fallback heuristic),ai4privacy-51368C,ai4privacy-test,12,17,5,12,7,45.9,0.502
Presidio-class (NER fallback heuristic),ai4privacy-51373C,ai4privacy-test,0,8,0,8,0,0.0,0.639
Presidio-class (NER fallback heuristic),ai4privacy-51375B,ai4privacy-test,17,10,7,3,10,60.2,0.830
Presidio-class (NER fallback heuristic),ai4privacy-51375C,ai4privacy-test,3,28,2,26,1,67.7,0.354
Presidio-class (NER fallback heuristic),ai4privacy-51379C,ai4privacy-test,0,22,0,22,0,0.0,0.233
Presidio-class (NER fallback heuristic),ai4privacy-51380C,ai4privacy-test,7,20,4,16,3,15.4,0.484
Presidio-class (NER fallback heuristic),ai4privacy-51382A,ai4privacy-test,5,2,1,1,4,73.0,0.988
Presidio-class (NER fallback heuristic),ai4privacy-51387C,ai4privacy-test,3,19,1,18,2,25.0,0.529
Presidio-class (NER fallback heuristic),ai4privacy-51389C,ai4privacy-test,8,17,6,11,2,23.9,0.631
Presidio-class (NER fallback heuristic),ai4privacy-51390C,ai4privacy-test,3,8,2,6,1,36.7,0.827
Presidio-class (NER fallback heuristic),ai4privacy-51392A,ai4privacy-test,0,1,0,1,0,0.0,0.952
Presidio-class (NER fallback heuristic),ai4privacy-51395,ai4privacy-test,16,9,8,1,8,43.9,0.926
Presidio-class (NER fallback heuristic),ai4privacy-51396B,ai4privacy-test,5,8,2,6,3,67.7,0.835
Presidio-class (NER fallback heuristic),ai4privacy-51401B,ai4privacy-test,0,29,0,29,0,0.0,0.356
Presidio-class (NER fallback heuristic),ai4privacy-51414B,ai4privacy-test,10,24,7,17,3,40.3,0.517
Presidio-class (NER fallback heuristic),ai4privacy-51418A,ai4privacy-test,1,16,0,16,1,100.0,0.581
Presidio-class (NER fallback heuristic),ai4privacy-51418C,ai4privacy-test,0,23,0,23,0,0.0,0.372
Presidio-class (NER fallback heuristic),ai4privacy-51420A,ai4privacy-test,8,11,6,5,2,38.7,0.902
Presidio-class (NER fallback heuristic),ai4privacy-51427A,ai4privacy-test,7,11,7,4,0,1.7,0.867
Presidio-class (NER fallback heuristic),ai4privacy-51438,ai4privacy-test,7,21,5,16,2,60.9,0.425
Presidio-class (NER fallback heuristic),ai4privacy-51440B,ai4privacy-test,11,9,6,3,5,69.2,0.914
Presidio-class (NER fallback heuristic),ai4privacy-51441B,ai4privacy-test,2,12,2,10,0,0.0,0.715
Presidio-class (NER fallback heuristic),ai4privacy-51442B,ai4privacy-test,9,5,5,0,4,43.9,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51449A,ai4privacy-test,6,21,3,18,3,52.0,0.433
Presidio-class (NER fallback heuristic),ai4privacy-51459A,ai4privacy-test,1,1,0,1,1,100.0,0.982
Presidio-class (NER fallback heuristic),ai4privacy-51459C,ai4privacy-test,4,27,3,24,1,38.2,0.350
Presidio-class (NER fallback heuristic),ai4privacy-51462B,ai4privacy-test,9,4,2,2,7,67.9,0.926
Presidio-class (NER fallback heuristic),ai4privacy-51470C,ai4privacy-test,2,24,2,22,0,85.4,0.326
Presidio-class (NER fallback heuristic),ai4privacy-51473A,ai4privacy-test,9,5,2,3,7,84.3,0.792
Presidio-class (NER fallback heuristic),ai4privacy-51473B,ai4privacy-test,10,9,4,5,6,61.2,0.668
Presidio-class (NER fallback heuristic),ai4privacy-51475B,ai4privacy-test,0,10,0,10,0,0.0,0.672
Presidio-class (NER fallback heuristic),ai4privacy-51477B,ai4privacy-test,6,1,1,0,5,86.5,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51482B,ai4privacy-test,10,13,10,3,0,10.4,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51483C,ai4privacy-test,5,24,3,21,2,45.2,0.343
Presidio-class (NER fallback heuristic),ai4privacy-51486C,ai4privacy-test,9,10,5,5,4,35.3,0.881
Presidio-class (NER fallback heuristic),ai4privacy-51498A,ai4privacy-test,4,3,1,2,3,73.0,0.928
Presidio-class (NER fallback heuristic),ai4privacy-51512D,ai4privacy-test,0,22,0,22,0,0.0,0.434
Presidio-class (NER fallback heuristic),ai4privacy-51525E,ai4privacy-test,6,26,3,23,3,30.5,0.378
Presidio-class (NER fallback heuristic),ai4privacy-51528A,ai4privacy-test,8,2,2,0,6,73.5,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51535B,ai4privacy-test,30,18,9,9,21,51.0,0.668
Presidio-class (NER fallback heuristic),ai4privacy-51536A,ai4privacy-test,8,10,1,9,7,87.1,0.778
Presidio-class (NER fallback heuristic),ai4privacy-51538A,ai4privacy-test,1,20,0,20,1,100.0,0.580
Presidio-class (NER fallback heuristic),ai4privacy-51538C,ai4privacy-test,2,26,2,24,0,0.0,0.385
Presidio-class (NER fallback heuristic),ai4privacy-51540A,ai4privacy-test,4,1,0,1,4,100.0,0.982
Presidio-class (NER fallback heuristic),ai4privacy-51541C,ai4privacy-test,4,1,1,0,3,85.3,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51542B,ai4privacy-test,6,10,2,8,4,63.3,0.625
Presidio-class (NER fallback heuristic),ai4privacy-51547A,ai4privacy-test,1,22,0,22,1,100.0,0.503
Presidio-class (NER fallback heuristic),ai4privacy-51547C,ai4privacy-test,3,1,1,0,2,88.9,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51550D,ai4privacy-test,0,26,0,26,0,0.0,0.406
Presidio-class (NER fallback heuristic),ai4privacy-51552B,ai4privacy-test,6,3,2,1,4,39.0,0.984
Presidio-class (NER fallback heuristic),ai4privacy-51563B,ai4privacy-test,13,12,7,5,6,26.3,0.525
Presidio-class (NER fallback heuristic),ai4privacy-51576C,ai4privacy-test,5,1,1,0,4,72.2,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51584A,ai4privacy-test,17,4,4,0,13,69.6,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51586B,ai4privacy-test,11,8,7,1,4,43.6,0.984
Presidio-class (NER fallback heuristic),ai4privacy-51600B,ai4privacy-test,3,20,3,17,0,0.0,0.430
Presidio-class (NER fallback heuristic),ai4privacy-51602B,ai4privacy-test,8,9,2,7,6,65.5,0.721
Presidio-class (NER fallback heuristic),ai4privacy-51604A,ai4privacy-test,4,9,2,7,2,82.4,0.773
Presidio-class (NER fallback heuristic),ai4privacy-51604C,ai4privacy-test,3,15,0,15,3,100.0,0.653
Presidio-class (NER fallback heuristic),ai4privacy-51607B,ai4privacy-test,10,13,5,8,5,55.4,0.599
Presidio-class (NER fallback heuristic),ai4privacy-51610C,ai4privacy-test,2,2,2,0,0,0.0,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51610E,ai4privacy-test,2,1,1,0,1,12.5,1.000
Presidio-class (NER fallback heuristic),ai4privacy-51620A,ai4privacy-test,2,6,1,5,1,78.9,0.905
Presidio-class (NER fallback heuristic),ai4privacy-51624A,ai4privacy-test,12,12,7,5,5,35.0,0.632
Presidio-class (NER fallback heuristic),ai4privacy-51628C,ai4privacy-test,3,28,1,27,2,40.0,0.309
Presidio-class (NER fallback heuristic),ai4privacy-51629C,ai4privacy-test,0,22,0,22,0,0.0,0.271
